age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration_mins,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
52.0,4.0,3.0,5.0,1.0,2.0,2.0,1.0,11.0,2.0,3.05,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
54.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.616666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1.0
31.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,4.0,10.45,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
37.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,7.0,3.0,5.75,999.0,0.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0
40.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,11.0,1.0,2.35,999.0,0.0,0.0,-3.4,92.649,-30.1,0.714,5017.5,1.0
43.0,5.0,2.0,5.0,0.0,1.0,1.0,1.0,5.0,4.0,11.35,999.0,0.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
35.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,6.0,3.0,1.1,13.0,2.0,1.0,-1.7,94.055,-39.8,0.739,4991.6,1.0
37.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,7.0,1.0,4.85,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
35.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.166666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
53.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,11.0,2.0,2.333333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
55.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,3.0,5.75,999.0,0.0,0.0,1.4,94.465,-41.8,4.962,5228.1,1.0
40.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,9.0,5.0,1.516666667,999.0,0.0,0.0,-3.4,92.379,-29.8,0.773,5017.5,2.0
28.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,999.0,0.0,0.0,-1.8,93.075,-47.1,1.483,5099.1,1.0
39.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,5.0,6.6,999.0,0.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0
41.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,8.183333333,999.0,2.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,1.0
46.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,2.0,6.633333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
52.0,6.0,2.0,5.0,0.0,1.0,1.0,2.0,5.0,1.0,2.916666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
44.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,7.0,5.0,0.2,999.0,0.0,0.0,-1.7,94.215,-40.3,0.861,4991.6,1.0
31.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,11.0,2.0,1.85,999.0,1.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
31.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,3.0,2.15,999.0,0.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0
31.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,3.0,3.266666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
35.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,6.283333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
58.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,3.066666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0
38.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,5.0,6.05,10.0,1.0,2.0,-1.8,92.843,-50.0,1.726,5099.1,2.0
51.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,8.6,999.0,0.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,1.0
36.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,6.0,1.0,2.516666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
47.0,3.0,2.0,4.0,0.0,2.0,1.0,2.0,6.0,1.0,3.733333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
49.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,8.0,4.0,1.716666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
39.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,5.0,3.583333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
33.0,4.0,1.0,5.0,0.0,2.0,1.0,1.0,8.0,3.0,3.05,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
66.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,8.75,21.0,2.0,1.0,-1.8,93.369,-34.8,0.655,5008.7,2.0
36.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,1.0,0.75,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
46.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,5.533333333,999.0,0.0,0.0,-1.8,93.075,-47.1,1.423,5099.1,1.0
44.0,5.0,2.0,5.0,0.0,2.0,1.0,1.0,5.0,4.0,7.133333333,999.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
50.0,5.0,2.0,5.0,0.0,2.0,2.0,2.0,6.0,5.0,11.75,999.0,0.0,0.0,1.4,94.465,-41.8,4.959,5228.1,2.0
32.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,5.0,6.316666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
52.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,5.0,4.466666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
26.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,3.55,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
30.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
34.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,5.0,3.0,4.933333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
30.0,8.0,2.0,5.0,1.0,2.0,2.0,1.0,11.0,2.0,3.266666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
56.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,5.0,2.716666667,999.0,1.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
33.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,3.0,1.266666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
31.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,9.95,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
47.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,5.0,2.0,4.116666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
46.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,6.0,2.0,1.25,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
54.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
30.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,11.0,4.0,1.3,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
40.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,2.383333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
45.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,7.0,2.0,1.133333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
45.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,5.0,4.4,999.0,0.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0
55.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,6.0,5.0,2.266666667,3.0,1.0,2.0,-2.9,92.963,-40.8,1.268,5076.2,1.0
30.0,4.0,2.0,5.0,0.0,1.0,1.0,1.0,8.0,1.0,5.216666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
82.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,5.266666667,999.0,0.0,0.0,-1.7,94.215,-40.3,0.881,4991.6,2.0
55.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,4.0,21.63333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0
39.0,7.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,2.616666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
46.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,18.91666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
33.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,5.0,1.0,999.0,0.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
39.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,5.0,3.133333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
37.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,7.0,5.0,1.616666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0
28.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,1.3,999.0,0.0,0.0,-2.9,92.201,-31.4,0.851,5076.2,2.0
41.0,5.0,3.0,5.0,1.0,2.0,2.0,1.0,8.0,5.0,1.933333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0
39.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,2.666666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
27.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,0.85,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
39.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,11.0,1.0,4.533333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
46.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,1.0,1.016666667,999.0,1.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
38.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,1.983333333,999.0,0.0,0.0,-1.8,92.843,-50.0,1.757,5099.1,1.0
54.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,11.0,5.0,0.533333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
25.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,4.0,0.3,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
37.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,1.0,3.433333333,6.0,1.0,2.0,-3.0,92.713,-33.0,0.706,5023.5,2.0
28.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,2.083333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
53.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,8.0,4.0,7.433333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0
58.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,5.0,2.0,7.516666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,1.0
31.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,2.2,999.0,0.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0
42.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,6.0,5.0,2.9,999.0,0.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0
37.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,7.0,1.0,5.666666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
37.0,6.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,2.383333333,999.0,1.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,1.0
24.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,1.016666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1.0
33.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,7.0,1.0,0.15,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
59.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,5.0,23.96666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
60.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.366666667,999.0,0.0,0.0,-3.4,92.431,-26.9,0.739,5017.5,1.0
31.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,3.0,3.483333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
38.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,1.683333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
35.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,7.0,4.0,4.616666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.958,5228.1,1.0
26.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,8.0,1.0,18.11666667,3.0,1.0,2.0,-1.7,94.027,-38.3,0.904,4991.6,2.0
52.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,1.0,2.45,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
35.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,6.0,1.0,13.03333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
42.0,4.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,3.866666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
46.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,6.0,2.0,3.85,999.0,0.0,0.0,1.4,94.465,-41.8,4.864,5228.1,1.0
40.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,6.0,1.0,1.533333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.96,5228.1,1.0
58.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,2.15,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
52.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,4.0,2.6,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
30.0,4.0,3.0,5.0,1.0,1.0,2.0,1.0,11.0,2.0,3.3,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
44.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,2.25,999.0,0.0,0.0,1.4,93.444,-36.1,4.97,5228.1,1.0
53.0,5.0,2.0,4.0,0.0,2.0,1.0,2.0,5.0,1.0,1.783333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
30.0,8.0,1.0,5.0,1.0,1.0,1.0,2.0,6.0,4.0,0.45,999.0,0.0,0.0,1.4,94.465,-41.8,4.866,5228.1,1.0
43.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,3.0,4.533333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
39.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,8.0,5.0,5.133333333,999.0,0.0,0.0,-1.7,94.027,-38.3,0.898,4991.6,2.0
43.0,8.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,5.0,3.0,6.0,2.0,1.0,-2.9,92.201,-31.4,0.869,5076.2,1.0
57.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,5.0,2.0,0.783333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
37.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,10.0,5.0,6.933333333,999.0,0.0,0.0,-3.4,92.431,-26.9,0.72,5017.5,2.0
32.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,4.0,2.283333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0
40.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,0.716666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,1.0
41.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,13.0,999.0,0.0,0.0,1.4,94.465,-41.8,4.947,5228.1,1.0
46.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,6.0,5.0,21.46666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0
33.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,6.116666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,1.0
49.0,8.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,2.833333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.864,5191.0,1.0
52.0,8.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,2.0,6.8,999.0,0.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,2.0
31.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,4.066666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,1.0
32.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,3.0,4.35,999.0,0.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0
37.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,3.0,2.083333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
45.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,4.0,1.266666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
39.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,5.0,3.0,0.533333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
28.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,8.15,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
45.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,7.0,5.0,2.8,999.0,0.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0
33.0,4.0,2.0,5.0,0.0,2.0,1.0,1.0,11.0,4.0,6.433333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
37.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,5.0,13.9,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
34.0,7.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,4.0,1.45,999.0,0.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1.0
39.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,5.366666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
31.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,8.0,2.0,1.916666667,999.0,0.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,1.0
41.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,999.0,0.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1.0
55.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,10.0,1.0,5.283333333,10.0,3.0,2.0,-1.1,94.601,-49.5,0.977,4963.6,1.0
49.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,2.25,999.0,2.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,1.0
36.0,4.0,3.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,3.116666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
26.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,6.0,5.0,2.0,999.0,0.0,0.0,1.4,94.465,-41.8,4.947,5228.1,1.0
46.0,4.0,2.0,5.0,0.0,1.0,1.0,1.0,8.0,2.0,0.916666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
38.0,8.0,3.0,5.0,1.0,2.0,1.0,1.0,7.0,2.0,9.05,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
40.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,7.0,1.0,8.4,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
38.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,0.783333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
49.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,7.0,4.0,5.85,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
51.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,8.0,4.0,4.1,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
41.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,6.0,4.0,2.716666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.866,5228.1,1.0
42.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,5.0,2.0,5.433333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
32.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,2.916666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
37.0,5.0,1.0,5.0,0.0,0.0,0.0,2.0,6.0,1.0,0.85,999.0,0.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1.0
46.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,8.0,2.0,3.05,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
33.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,1.416666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
68.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,10.0,2.0,6.966666667,999.0,0.0,0.0,-3.4,92.431,-26.9,0.728,5017.5,2.0
41.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,1.15,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
32.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,2.0,7.666666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0
29.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,2.0,4.083333333,999.0,1.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,1.0
36.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,3.266666667,999.0,0.0,0.0,-1.8,93.876,-40.0,0.697,5008.7,2.0
37.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,5.0,3.533333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
57.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,8.0,5.0,13.06666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,2.0
40.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,4.0,3.35,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
36.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,2.45,999.0,0.0,0.0,1.4,93.444,-36.1,4.97,5228.1,1.0
33.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,1.0,2.516666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
53.0,8.0,2.0,5.0,1.0,2.0,2.0,2.0,8.0,5.0,1.35,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
56.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,7.0,2.0,1.5,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
33.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,9.633333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,2.0
48.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,23.73333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,2.0
38.0,6.0,2.0,5.0,0.0,1.0,1.0,2.0,6.0,1.0,1.6,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
22.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,8.0,4.0,0.883333333,3.0,1.0,2.0,-2.9,92.201,-31.4,0.873,5076.2,1.0
50.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,2.0,0.383333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
58.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,3.0,9.616666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
56.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,1.0,3.366666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
53.0,6.0,3.0,5.0,1.0,1.0,1.0,1.0,7.0,1.0,6.616666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
41.0,4.0,2.0,5.0,0.0,2.0,1.0,1.0,5.0,5.0,1.9,999.0,0.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,1.0
80.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,12.0,5.0,12.0,999.0,1.0,1.0,-3.0,92.713,-33.0,0.718,5023.5,1.0
50.0,8.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,5.0,3.3,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
33.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,4.0,13.15,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
29.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,11.0,4.0,0.95,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
45.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,2.6,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
22.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,4.5,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
34.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,0.416666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,1.0
35.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,1.0,11.5,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
